departamento,anio,tasa_desercion,depto_key,prop_superior_mean,estrato_pred_mean,rural_share,n_municipios
Casanare,2011,0.03571428571428571,CASANARE,0.039759536224387826,1.263157894736842,0.21052631578947367,19.0
Cauca,2011,0.5010548523206751,CAUCA,0.030946057286912684,1.103448275862069,0.4782608695652174,46.0
Cesar,2011,0.4074074074074074,CESAR,0.04701469648642547,1.0416666666666667,0.72,25.0
Córdoba,2011,0.31756756756756754,CORDOBA,0.04971569469632795,1.0,0.5121951219512195,41.0
Cundinamarca,2011,0.22429906542056074,CUNDINAMARCA,0.04923662809977724,1.9894736842105263,0.2608695652173913,115.0
Huila,2011,0.21554770318021202,HUILA,0.0305849857924782,1.391304347826087,0.4444444444444444,27.0
Magdalena,2011,0.22265625,MAGDALENA,0.033375645385512194,1.0,0.6,30.0
Meta,2011,0.25510204081632654,META,0.03700554004522973,1.44,0.4,30.0
Nariño,2011,0.1956521739130435,NARINO,0.026479308399941046,1.0444444444444445,0.4528301886792453,53.0
Quindío,2011,0.1883308714918759,QUINDIO,0.054162557111810034,1.9166666666666667,0.25,12.0
Risaralda,2011,0.2164835164835165,RISARALDA,0.04291154952843301,2.142857142857143,0.0,14.0
Santander,2011,0.1430939226519337,SANTANDER,0.04121791563152944,1.7076923076923076,0.2828282828282828,99.0
Sucre,2011,0.39149888143176736,SUCRE,0.04313395171061328,1.0,0.3076923076923077,26.0
Tolima,2011,0.2976588628762542,TOLIMA,0.059172724607157126,1.9,0.35714285714285715,14.0
Vichada,2011,0.0,VICHADA,0.05201590233380985,1.0,0.0,21.0
Amazonas,2011,0.4166666666666667,AMAZONAS,0.03170675400527576,1.5,0.09090909090909091,11.0
Antioquia,2011,0.15387788778877887,ANTIOQUIA,0.039919495072987914,1.896551724137931,0.29285714285714287,140.0
Arauca,2011,0.033707865168539325,ARAUCA,0.05628248418631043,1.0,0.2857142857142857,7.0
Atlántico,2011,0.2082204155374887,ATLANTICO,0.07746049772630743,1.0434782608695652,0.043478260869565216,23.0
Bolívar,2011,0.14307134824440834,BOLIVAR,0.03571047892081166,1.0222222222222221,0.30434782608695654,46.0
Boyacá,2011,0.12821807168096921,BOYACA,0.03830873304669117,1.8604651162790697,0.38144329896907214,97.0
Caldas,2011,0.10427135678391959,CALDAS,0.0400693349019389,2.0,0.2222222222222222,27.0
Caquetá,2011,0.20253164556962025,CAQUETA,0.02665721228382872,1.0,0.625,16.0
Casanare,2011,0.27802690582959644,CASANARE,0.039759536224387826,1.263157894736842,0.21052631578947367,19.0
Cauca,2011,0.15329512893982808,CAUCA,0.030946057286912684,1.103448275862069,0.4782608695652174,46.0
Cesar,2011,0.3087818696883853,CESAR,0.04701469648642547,1.0416666666666667,0.72,25.0
Chocó,2011,0.18796992481203006,CHOCO,0.02743359440448714,1.0333333333333334,0.36666666666666664,30.0
Córdoba,2011,0.10526315789473684,CORDOBA,0.04971569469632795,1.0,0.5121951219512195,41.0
Cundinamarca,2011,0.07451828548957924,CUNDINAMARCA,0.04923662809977724,1.9894736842105263,0.2608695652173913,115.0
Guainía,2011,0.5,GUAINIA,0.05536403750689465,1.0,0.0,9.0
Guaviare,2011,0.375,GUAVIARE,0.024847517606317905,1.0,0.25,4.0
Huila,2011,0.16470588235294117,HUILA,0.0305849857924782,1.391304347826087,0.4444444444444444,27.0
Magdalena,2011,0.12391738840772819,MAGDALENA,0.033375645385512194,1.0,0.6,30.0
Meta,2011,0.26854754440961337,META,0.03700554004522973,1.44,0.4,30.0
Nariño,2011,0.15814266487213996,NARINO,0.026479308399941046,1.0444444444444445,0.4528301886792453,53.0
Putumayo,2011,0.45907473309608543,PUTUMAYO,0.04371840735626026,1.0,0.4166666666666667,12.0
Quindío,2011,0.15145813734713076,QUINDIO,0.054162557111810034,1.9166666666666667,0.25,12.0
Risaralda,2011,0.13076923076923078,RISARALDA,0.04291154952843301,2.142857142857143,0.0,14.0
Santander,2011,0.15849486887115166,SANTANDER,0.04121791563152944,1.7076923076923076,0.2828282828282828,99.0
Sucre,2011,0.13582677165354332,SUCRE,0.04313395171061328,1.0,0.3076923076923077,26.0
Tolima,2011,0.20403413498836306,TOLIMA,0.059172724607157126,1.9,0.35714285714285715,14.0
Vaupés,2011,0.8181818181818182,VAUPES,0.03940380651968481,1.0,0.0,6.0
Vichada,2011,0.6857142857142857,VICHADA,0.05201590233380985,1.0,0.0,21.0
Amazonas,2012,0.24056603773584906,AMAZONAS,0.03170675400527576,1.5,0.09090909090909091,11.0
Antioquia,2012,0.07906014482045219,ANTIOQUIA,0.039919495072987914,1.896551724137931,0.29285714285714287,140.0
Arauca,2012,0.1398852223816356,ARAUCA,0.05628248418631043,1.0,0.2857142857142857,7.0
Atlántico,2012,0.1090722968650032,ATLANTICO,0.07746049772630743,1.0434782608695652,0.043478260869565216,23.0
Bolívar,2012,0.10446749372923869,BOLIVAR,0.03571047892081166,1.0222222222222221,0.30434782608695654,46.0
Boyacá,2012,0.0579618727221755,BOYACA,0.03830873304669117,1.8604651162790697,0.38144329896907214,97.0
Caldas,2012,0.05493548211466216,CALDAS,0.0400693349019389,2.0,0.2222222222222222,27.0
Caquetá,2012,0.09825769854132901,CAQUETA,0.02665721228382872,1.0,0.625,16.0
Casanare,2012,0.08289855072463768,CASANARE,0.039759536224387826,1.263157894736842,0.21052631578947367,19.0
Cauca,2012,0.080971919476856,CAUCA,0.030946057286912684,1.103448275862069,0.4782608695652174,46.0
Cesar,2012,0.11789510673811825,CESAR,0.04701469648642547,1.0416666666666667,0.72,25.0
Chocó,2012,0.12583757705708926,CHOCO,0.02743359440448714,1.0333333333333334,0.36666666666666664,30.0
Córdoba,2012,0.0982491423163374,CORDOBA,0.04971569469632795,1.0,0.5121951219512195,41.0
Cundinamarca,2012,0.12365975696926376,CUNDINAMARCA,0.04923662809977724,1.9894736842105263,0.2608695652173913,115.0
Guainía,2012,0.1619718309859155,GUAINIA,0.05536403750689465,1.0,0.0,9.0
Guaviare,2012,0.22433460076045628,GUAVIARE,0.024847517606317905,1.0,0.25,4.0
Huila,2012,0.08939723051859896,HUILA,0.0305849857924782,1.391304347826087,0.4444444444444444,27.0
Magdalena,2012,0.0830585983196852,MAGDALENA,0.033375645385512194,1.0,0.6,30.0
Meta,2012,0.10872593199508399,META,0.03700554004522973,1.44,0.4,30.0
Nariño,2012,0.11110183639398999,NARINO,0.026479308399941046,1.0444444444444445,0.4528301886792453,53.0
Putumayo,2012,0.07720144752714113,PUTUMAYO,0.04371840735626026,1.0,0.4166666666666667,12.0
Quindío,2012,0.09606392926974411,QUINDIO,0.054162557111810034,1.9166666666666667,0.25,12.0
Risaralda,2012,0.07403106401509653,RISARALDA,0.04291154952843301,2.142857142857143,0.0,14.0
Santander,2012,0.07754560924452887,SANTANDER,0.04121791563152944,1.7076923076923076,0.2828282828282828,99.0
Sucre,2012,0.07775309425579181,SUCRE,0.04313395171061328,1.0,0.3076923076923077,26.0
Tolima,2012,0.1339715873996294,TOLIMA,0.059172724607157126,1.9,0.35714285714285715,14.0
Vaupés,2012,0.10526315789473684,VAUPES,0.03940380651968481,1.0,0.0,6.0
Vichada,2012,0.21518987341772153,VICHADA,0.05201590233380985,1.0,0.0,21.0
Amazonas,2012,0.03286384976525822,AMAZONAS,0.03170675400527576,1.5,0.09090909090909091,11.0
Antioquia,2012,0.10571246210307962,ANTIOQUIA,0.039919495072987914,1.896551724137931,0.29285714285714287,140.0
Arauca,2012,0.07042253521126761,ARAUCA,0.05628248418631043,1.0,0.2857142857142857,7.0
Atlántico,2012,0.22421150278293137,ATLANTICO,0.07746049772630743,1.0434782608695652,0.043478260869565216,23.0
Bolívar,2012,0.18419067732689698,BOLIVAR,0.03571047892081166,1.0222222222222221,0.30434782608695654,46.0
Boyacá,2012,0.08102288021534321,BOYACA,0.03830873304669117,1.8604651162790697,0.38144329896907214,97.0
Caldas,2012,0.12101645490522808,CALDAS,0.0400693349019389,2.0,0.2222222222222222,27.0
Caquetá,2012,0.15104895104895105,CAQUETA,0.02665721228382872,1.0,0.625,16.0
Casanare,2012,0.09273422562141491,CASANARE,0.039759536224387826,1.263157894736842,0.21052631578947367,19.0
Cauca,2012,0.11251125112511251,CAUCA,0.030946057286912684,1.103448275862069,0.4782608695652174,46.0
Cesar,2012,0.08627717391304347,CESAR,0.04701469648642547,1.0416666666666667,0.72,25.0
Chocó,2012,0.06451612903225806,CHOCO,0.02743359440448714,1.0333333333333334,0.36666666666666664,30.0
Córdoba,2012,0.1272515979081929,CORDOBA,0.04971569469632795,1.0,0.5121951219512195,41.0
Cundinamarca,2012,0.08401158780521452,CUNDINAMARCA,0.04923662809977724,1.9894736842105263,0.2608695652173913,115.0
Guainía,2012,0.0,GUAINIA,0.05536403750689465,1.0,0.0,9.0
Guaviare,2012,0.02023121387283237,GUAVIARE,0.024847517606317905,1.0,0.25,4.0
Huila,2012,0.08784965034965035,HUILA,0.0305849857924782,1.391304347826087,0.4444444444444444,27.0
Magdalena,2012,0.13289962825278812,MAGDALENA,0.033375645385512194,1.0,0.6,30.0
Meta,2012,0.09986194201564658,META,0.03700554004522973,1.44,0.4,30.0
Nariño,2012,0.13259668508287292,NARINO,0.026479308399941046,1.0444444444444445,0.4528301886792453,53.0
Putumayo,2012,0.1875,PUTUMAYO,0.04371840735626026,1.0,0.4166666666666667,12.0
Quindío,2012,0.08070807080708071,QUINDIO,0.054162557111810034,1.9166666666666667,0.25,12.0
Risaralda,2012,0.07625,RISARALDA,0.04291154952843301,2.142857142857143,0.0,14.0
Santander,2012,0.19140403849782978,SANTANDER,0.04121791563152944,1.7076923076923076,0.2828282828282828,99.0
Sucre,2012,0.41031518624641833,SUCRE,0.04313395171061328,1.0,0.3076923076923077,26.0
Tolima,2012,0.12361795657386439,TOLIMA,0.059172724607157126,1.9,0.35714285714285715,14.0
Vaupés,2012,0.0,VAUPES,0.03940380651968481,1.0,0.0,6.0
Vichada,2012,0.0,VICHADA,0.05201590233380985,1.0,0.0,21.0
Antioquia,2012,0.2675255778704055,ANTIOQUIA,0.039919495072987914,1.896551724137931,0.29285714285714287,140.0
Arauca,2012,0.43243243243243246,ARAUCA,0.05628248418631043,1.0,0.2857142857142857,7.0
Atlántico,2012,0.38962630181743924,ATLANTICO,0.07746049772630743,1.0434782608695652,0.043478260869565216,23.0
Bolívar,2012,0.3998215082552432,BOLIVAR,0.03571047892081166,1.0222222222222221,0.30434782608695654,46.0
Boyacá,2012,0.09090909090909091,BOYACA,0.03830873304669117,1.8604651162790697,0.38144329896907214,97.0
Caldas,2012,0.38386308068459657,CALDAS,0.0400693349019389,2.0,0.2222222222222222,27.0
Caquetá,2012,0.5462962962962963,CAQUETA,0.02665721228382872,1.0,0.625,16.0
Casanare,2012,0.037037037037037035,CASANARE,0.039759536224387826,1.263157894736842,0.21052631578947367,19.0
Cauca,2012,0.40096618357487923,CAUCA,0.030946057286912684,1.103448275862069,0.4782608695652174,46.0
Cesar,2012,0.39316239316239315,CESAR,0.04701469648642547,1.0416666666666667,0.72,25.0
Chocó,2012,0.0,CHOCO,0.02743359440448714,1.0333333333333334,0.36666666666666664,30.0
Córdoba,2012,0.33985330073349634,CORDOBA,0.04971569469632795,1.0,0.5121951219512195,41.0
Cundinamarca,2012,0.17034700315457413,CUNDINAMARCA,0.04923662809977724,1.9894736842105263,0.2608695652173913,115.0
Huila,2012,0.30952380952380953,HUILA,0.0305849857924782,1.391304347826087,0.4444444444444444,27.0
Magdalena,2012,0.2422879177377892,MAGDALENA,0.033375645385512194,1.0,0.6,30.0
Meta,2012,0.2358490566037736,META,0.03700554004522973,1.44,0.4,30.0
Nariño,2012,0.5,NARINO,0.026479308399941046,1.0444444444444445,0.4528301886792453,53.0
Quindío,2012,0.09852598913886734,QUINDIO,0.054162557111810034,1.9166666666666667,0.25,12.0
Risaralda,2012,0.17583892617449665,RISARALDA,0.04291154952843301,2.142857142857143,0.0,14.0
Santander,2012,0.19205052005943538,SANTANDER,0.04121791563152944,1.7076923076923076,0.2828282828282828,99.0
Sucre,2012,0.6706263498920086,SUCRE,0.04313395171061328,1.0,0.3076923076923077,26.0
Tolima,2012,0.24943000455996353,TOLIMA,0.059172724607157126,1.9,0.35714285714285715,14.0
Vichada,2012,0.0,VICHADA,0.05201590233380985,1.0,0.0,21.0
Amazonas,2012,0.03286384976525822,AMAZONAS,0.03170675400527576,1.5,0.09090909090909091,11.0
Antioquia,2012,0.09672189822515107,ANTIOQUIA,0.039919495072987914,1.896551724137931,0.29285714285714287,140.0
Arauca,2012,0.041304347826086954,ARAUCA,0.05628248418631043,1.0,0.2857142857142857,7.0
Atlántico,2012,0.08652048274689784,ATLANTICO,0.07746049772630743,1.0434782608695652,0.043478260869565216,23.0
Bolívar,2012,0.14032858309884724,BOLIVAR,0.03571047892081166,1.0222222222222221,0.30434782608695654,46.0
Boyacá,2012,0.08084406686763497,BOYACA,0.03830873304669117,1.8604651162790697,0.38144329896907214,97.0
Caldas,2012,0.0965391621129326,CALDAS,0.0400693349019389,2.0,0.2222222222222222,27.0
Caquetá,2012,0.08072487644151564,CAQUETA,0.02665721228382872,1.0,0.625,16.0
Casanare,2012,0.09421000981354269,CASANARE,0.039759536224387826,1.263157894736842,0.21052631578947367,19.0
Cauca,2012,0.08287841191066997,CAUCA,0.030946057286912684,1.103448275862069,0.4782608695652174,46.0
Cesar,2012,0.05977859778597786,CESAR,0.04701469648642547,1.0416666666666667,0.72,25.0
Chocó,2012,0.06498194945848375,CHOCO,0.02743359440448714,1.0333333333333334,0.36666666666666664,30.0
Córdoba,2012,0.06097560975609756,CORDOBA,0.04971569469632795,1.0,0.5121951219512195,41.0
Cundinamarca,2012,0.08006347374495096,CUNDINAMARCA,0.04923662809977724,1.9894736842105263,0.2608695652173913,115.0
Guainía,2012,0.0,GUAINIA,0.05536403750689465,1.0,0.0,9.0
Guaviare,2012,0.02023121387283237,GUAVIARE,0.024847517606317905,1.0,0.25,4.0
Huila,2012,0.06544754571703561,HUILA,0.0305849857924782,1.391304347826087,0.4444444444444444,27.0
Magdalena,2012,0.07096069868995633,MAGDALENA,0.033375645385512194,1.0,0.6,30.0
Meta,2012,0.08516063233044364,META,0.03700554004522973,1.44,0.4,30.0
Nariño,2012,0.1252012882447665,NARINO,0.026479308399941046,1.0444444444444445,0.4528301886792453,53.0
Putumayo,2012,0.1875,PUTUMAYO,0.04371840735626026,1.0,0.4166666666666667,12.0
Quindío,2012,0.06947162426614481,QUINDIO,0.054162557111810034,1.9166666666666667,0.25,12.0
Risaralda,2012,0.06312997347480107,RISARALDA,0.04291154952843301,2.142857142857143,0.0,14.0
Santander,2012,0.19130998702983137,SANTANDER,0.04121791563152944,1.7076923076923076,0.2828282828282828,99.0
Sucre,2012,0.115995115995116,SUCRE,0.04313395171061328,1.0,0.3076923076923077,26.0
Tolima,2012,0.07169740308618743,TOLIMA,0.059172724607157126,1.9,0.35714285714285715,14.0
Vaupés,2012,0.0,VAUPES,0.03940380651968481,1.0,0.0,6.0
Vichada,2012,0.0,VICHADA,0.05201590233380985,1.0,0.0,21.0
Amazonas,2013,0.18633540372670807,AMAZONAS,0.03170675400527576,1.5,0.09090909090909091,11.0
Antioquia,2013,0.08353724971868469,ANTIOQUIA,0.039919495072987914,1.896551724137931,0.29285714285714287,140.0
Arauca,2013,0.10567514677103718,ARAUCA,0.05628248418631043,1.0,0.2857142857142857,7.0
Atlántico,2013,0.10781503178362209,ATLANTICO,0.07746049772630743,1.0434782608695652,0.043478260869565216,23.0
Bolívar,2013,0.13772343014006302,BOLIVAR,0.03571047892081166,1.0222222222222221,0.30434782608695654,46.0
Boyacá,2013,0.05882744836775483,BOYACA,0.03830873304669117,1.8604651162790697,0.38144329896907214,97.0
Caldas,2013,0.05354677031657546,CALDAS,0.0400693349019389,2.0,0.2222222222222222,27.0
Caquetá,2013,0.09126094927683846,CAQUETA,0.02665721228382872,1.0,0.625,16.0
Casanare,2013,0.12854609929078015,CASANARE,0.039759536224387826,1.263157894736842,0.21052631578947367,19.0
Cauca,2013,0.07563231061301978,CAUCA,0.030946057286912684,1.103448275862069,0.4782608695652174,46.0
Cesar,2013,0.1273758430410791,CESAR,0.04701469648642547,1.0416666666666667,0.72,25.0
Chocó,2013,0.10438441699470612,CHOCO,0.02743359440448714,1.0333333333333334,0.36666666666666664,30.0
Córdoba,2013,0.09756734182501565,CORDOBA,0.04971569469632795,1.0,0.5121951219512195,41.0
Cundinamarca,2013,0.06780648113482259,CUNDINAMARCA,0.04923662809977724,1.9894736842105263,0.2608695652173913,115.0
Guainía,2013,0.12,GUAINIA,0.05536403750689465,1.0,0.0,9.0
Guaviare,2013,0.15708812260536398,GUAVIARE,0.024847517606317905,1.0,0.25,4.0
Huila,2013,0.09229595728451563,HUILA,0.0305849857924782,1.391304347826087,0.4444444444444444,27.0
Magdalena,2013,0.07503158713188843,MAGDALENA,0.033375645385512194,1.0,0.6,30.0
Meta,2013,0.1040859586287552,META,0.03700554004522973,1.44,0.4,30.0
Nariño,2013,0.08809065640367757,NARINO,0.026479308399941046,1.0444444444444445,0.4528301886792453,53.0
Putumayo,2013,0.11123595505617978,PUTUMAYO,0.04371840735626026,1.0,0.4166666666666667,12.0
Quindío,2013,0.08295856087375522,QUINDIO,0.054162557111810034,1.9166666666666667,0.25,12.0
Risaralda,2013,0.07305260325575137,RISARALDA,0.04291154952843301,2.142857142857143,0.0,14.0
Santander,2013,0.08028909329829172,SANTANDER,0.04121791563152944,1.7076923076923076,0.2828282828282828,99.0
Sucre,2013,0.1202641640597845,SUCRE,0.04313395171061328,1.0,0.3076923076923077,26.0
Tolima,2013,0.10273934850906685,TOLIMA,0.059172724607157126,1.9,0.35714285714285715,14.0
Vaupés,2013,0.34782608695652173,VAUPES,0.03940380651968481,1.0,0.0,6.0
Vichada,2013,0.31313131313131315,VICHADA,0.05201590233380985,1.0,0.0,21.0
Amazonas,2013,0.02631578947368421,AMAZONAS,0.03170675400527576,1.5,0.09090909090909091,11.0
Antioquia,2013,0.0949772509578544,ANTIOQUIA,0.039919495072987914,1.896551724137931,0.29285714285714287,140.0
Arauca,2013,0.14427860696517414,ARAUCA,0.05628248418631043,1.0,0.2857142857142857,7.0
Atlántico,2013,0.1460843373493976,ATLANTICO,0.07746049772630743,1.0434782608695652,0.043478260869565216,23.0
Bolívar,2013,0.1258922403868294,BOLIVAR,0.03571047892081166,1.0222222222222221,0.30434782608695654,46.0
Boyacá,2013,0.07471599184386833,BOYACA,0.03830873304669117,1.8604651162790697,0.38144329896907214,97.0
Caldas,2013,0.10552970161511087,CALDAS,0.0400693349019389,2.0,0.2222222222222222,27.0
Caquetá,2013,0.10518934081346423,CAQUETA,0.02665721228382872,1.0,0.625,16.0
Casanare,2013,0.07718282682103232,CASANARE,0.039759536224387826,1.263157894736842,0.21052631578947367,19.0
Cauca,2013,0.08132221734678953,CAUCA,0.030946057286912684,1.103448275862069,0.4782608695652174,46.0
Cesar,2013,0.05918003565062389,CESAR,0.04701469648642547,1.0416666666666667,0.72,25.0
Chocó,2013,0.05291005291005291,CHOCO,0.02743359440448714,1.0333333333333334,0.36666666666666664,30.0
Córdoba,2013,0.08392101551480959,CORDOBA,0.04971569469632795,1.0,0.5121951219512195,41.0
Cundinamarca,2013,0.056818181818181816,CUNDINAMARCA,0.04923662809977724,1.9894736842105263,0.2608695652173913,115.0
Guainía,2013,0.0,GUAINIA,0.05536403750689465,1.0,0.0,9.0
Guaviare,2013,0.019448946515397084,GUAVIARE,0.024847517606317905,1.0,0.25,4.0
Huila,2013,0.045142296368989206,HUILA,0.0305849857924782,1.391304347826087,0.4444444444444444,27.0
Magdalena,2013,0.11814278899666084,MAGDALENA,0.033375645385512194,1.0,0.6,30.0
Meta,2013,0.08892128279883382,META,0.03700554004522973,1.44,0.4,30.0
Nariño,2013,0.06571113561190739,NARINO,0.026479308399941046,1.0444444444444445,0.4528301886792453,53.0
Putumayo,2013,0.08675263774912075,PUTUMAYO,0.04371840735626026,1.0,0.4166666666666667,12.0
Quindío,2013,0.07050699618389969,QUINDIO,0.054162557111810034,1.9166666666666667,0.25,12.0
Risaralda,2013,0.09565412186379928,RISARALDA,0.04291154952843301,2.142857142857143,0.0,14.0
Santander,2013,0.14401049137330438,SANTANDER,0.04121791563152944,1.7076923076923076,0.2828282828282828,99.0
Sucre,2013,0.10790697674418605,SUCRE,0.04313395171061328,1.0,0.3076923076923077,26.0
Tolima,2013,0.0967773060594365,TOLIMA,0.059172724607157126,1.9,0.35714285714285715,14.0
Vaupés,2013,0.018867924528301886,VAUPES,0.03940380651968481,1.0,0.0,6.0
Vichada,2013,0.032432432432432434,VICHADA,0.05201590233380985,1.0,0.0,21.0
Antioquia,2013,0.15417348608837972,ANTIOQUIA,0.039919495072987914,1.896551724137931,0.29285714285714287,140.0
Arauca,2013,0.6111111111111112,ARAUCA,0.05628248418631043,1.0,0.2857142857142857,7.0
Atlántico,2013,0.27936386280896724,ATLANTICO,0.07746049772630743,1.0434782608695652,0.043478260869565216,23.0
Bolívar,2013,0.18238021638330756,BOLIVAR,0.03571047892081166,1.0222222222222221,0.30434782608695654,46.0
Boyacá,2013,0.2425629290617849,BOYACA,0.03830873304669117,1.8604651162790697,0.38144329896907214,97.0
Caldas,2013,0.1537313432835821,CALDAS,0.0400693349019389,2.0,0.2222222222222222,27.0
Caquetá,2013,0.21428571428571427,CAQUETA,0.02665721228382872,1.0,0.625,16.0
Casanare,2013,0.28776978417266186,CASANARE,0.039759536224387826,1.263157894736842,0.21052631578947367,19.0
Cauca,2013,0.2076271186440678,CAUCA,0.030946057286912684,1.103448275862069,0.4782608695652174,46.0
Cesar,2013,0.29850746268656714,CESAR,0.04701469648642547,1.0416666666666667,0.72,25.0
Chocó,2013,0.0,CHOCO,0.02743359440448714,1.0333333333333334,0.36666666666666664,30.0
Córdoba,2013,0.09868421052631579,CORDOBA,0.04971569469632795,1.0,0.5121951219512195,41.0
Cundinamarca,2013,0.07152145643693109,CUNDINAMARCA,0.04923662809977724,1.9894736842105263,0.2608695652173913,115.0
Huila,2013,0.13963963963963963,HUILA,0.0305849857924782,1.391304347826087,0.4444444444444444,27.0
Magdalena,2013,0.1910891089108911,MAGDALENA,0.033375645385512194,1.0,0.6,30.0
Meta,2013,0.16591928251121077,META,0.03700554004522973,1.44,0.4,30.0
Nariño,2013,0.1643835616438356,NARINO,0.026479308399941046,1.0444444444444445,0.4528301886792453,53.0
Putumayo,2013,0.0,PUTUMAYO,0.04371840735626026,1.0,0.4166666666666667,12.0
Quindío,2013,0.11071932299012693,QUINDIO,0.054162557111810034,1.9166666666666667,0.25,12.0
Risaralda,2013,0.15748031496062992,RISARALDA,0.04291154952843301,2.142857142857143,0.0,14.0
Santander,2013,0.2559774964838256,SANTANDER,0.04121791563152944,1.7076923076923076,0.2828282828282828,99.0
Sucre,2013,0.04291417165668663,SUCRE,0.04313395171061328,1.0,0.3076923076923077,26.0
Tolima,2013,0.21476793248945147,TOLIMA,0.059172724607157126,1.9,0.35714285714285715,14.0
Vichada,2013,0.4117647058823529,VICHADA,0.05201590233380985,1.0,0.0,21.0
Amazonas,2013,0.02631578947368421,AMAZONAS,0.03170675400527576,1.5,0.09090909090909091,11.0
Antioquia,2013,0.09214096391210928,ANTIOQUIA,0.039919495072987914,1.896551724137931,0.29285714285714287,140.0
Arauca,2013,0.13358778625954199,ARAUCA,0.05628248418631043,1.0,0.2857142857142857,7.0
Atlántico,2013,0.07689246990947976,ATLANTICO,0.07746049772630743,1.0434782608695652,0.043478260869565216,23.0
Bolívar,2013,0.11878685762426285,BOLIVAR,0.03571047892081166,1.0222222222222221,0.30434782608695654,46.0
Boyacá,2013,0.06330689065173432,BOYACA,0.03830873304669117,1.8604651162790697,0.38144329896907214,97.0
Caldas,2013,0.10066305003013863,CALDAS,0.0400693349019389,2.0,0.2222222222222222,27.0
Caquetá,2013,0.10072992700729927,CAQUETA,0.02665721228382872,1.0,0.625,16.0
Casanare,2013,0.06204756980351603,CASANARE,0.039759536224387826,1.263157894736842,0.21052631578947367,19.0
Cauca,2013,0.07680654446296016,CAUCA,0.030946057286912684,1.103448275862069,0.4782608695652174,46.0
Cesar,2013,0.053323593864134405,CESAR,0.04701469648642547,1.0416666666666667,0.72,25.0
Chocó,2013,0.05333333333333334,CHOCO,0.02743359440448714,1.0333333333333334,0.36666666666666664,30.0
Córdoba,2013,0.08109243697478992,CORDOBA,0.04971569469632795,1.0,0.5121951219512195,41.0
Cundinamarca,2013,0.055846722226995445,CUNDINAMARCA,0.04923662809977724,1.9894736842105263,0.2608695652173913,115.0
Guainía,2013,0.0,GUAINIA,0.05536403750689465,1.0,0.0,9.0
Guaviare,2013,0.019448946515397084,GUAVIARE,0.024847517606317905,1.0,0.25,4.0
Huila,2013,0.03969901401141671,HUILA,0.0305849857924782,1.391304347826087,0.4444444444444444,27.0
Magdalena,2013,0.08362614195361912,MAGDALENA,0.033375645385512194,1.0,0.6,30.0
Meta,2013,0.08356719675709386,META,0.03700554004522973,1.44,0.4,30.0
Nariño,2013,0.06409681757059614,NARINO,0.026479308399941046,1.0444444444444445,0.4528301886792453,53.0
Putumayo,2013,0.08969696969696969,PUTUMAYO,0.04371840735626026,1.0,0.4166666666666667,12.0
Quindío,2013,0.05654834761321909,QUINDIO,0.054162557111810034,1.9166666666666667,0.25,12.0
Risaralda,2013,0.0865767501605652,RISARALDA,0.04291154952843301,2.142857142857143,0.0,14.0
Santander,2013,0.13328543201005927,SANTANDER,0.04121791563152944,1.7076923076923076,0.2828282828282828,99.0
Sucre,2013,0.16463414634146342,SUCRE,0.04313395171061328,1.0,0.3076923076923077,26.0
Tolima,2013,0.06179634726044533,TOLIMA,0.059172724607157126,1.9,0.35714285714285715,14.0
Vaupés,2013,0.018867924528301886,VAUPES,0.03940380651968481,1.0,0.0,6.0
Vichada,2013,0.014164305949008499,VICHADA,0.05201590233380985,1.0,0.0,21.0
Amazonas,2014,0.2304147465437788,AMAZONAS,0.03170675400527576,1.5,0.09090909090909091,11.0
Antioquia,2014,0.07231473443295715,ANTIOQUIA,0.039919495072987914,1.896551724137931,0.29285714285714287,140.0
Arauca,2014,0.1411589895988113,ARAUCA,0.05628248418631043,1.0,0.2857142857142857,7.0
Atlántico,2014,0.09533081285444234,ATLANTICO,0.07746049772630743,1.0434782608695652,0.043478260869565216,23.0
Bolívar,2014,0.08953634085213033,BOLIVAR,0.03571047892081166,1.0222222222222221,0.30434782608695654,46.0
Boyacá,2014,0.06429167826328973,BOYACA,0.03830873304669117,1.8604651162790697,0.38144329896907214,97.0
Caldas,2014,0.050255452937708785,CALDAS,0.0400693349019389,2.0,0.2222222222222222,27.0
Caquetá,2014,0.10243445692883896,CAQUETA,0.02665721228382872,1.0,0.625,16.0
Casanare,2014,0.13624186758515117,CASANARE,0.039759536224387826,1.263157894736842,0.21052631578947367,19.0
Cauca,2014,0.08148068206345781,CAUCA,0.030946057286912684,1.103448275862069,0.4782608695652174,46.0
Cesar,2014,0.11979393411696415,CESAR,0.04701469648642547,1.0416666666666667,0.72,25.0
Chocó,2014,0.14318945463944172,CHOCO,0.02743359440448714,1.0333333333333334,0.36666666666666664,30.0
Córdoba,2014,0.07955397301349325,CORDOBA,0.04971569469632795,1.0,0.5121951219512195,41.0
Cundinamarca,2014,0.07234633638152564,CUNDINAMARCA,0.04923662809977724,1.9894736842105263,0.2608695652173913,115.0
Guainía,2014,0.14375,GUAINIA,0.05536403750689465,1.0,0.0,9.0
Guaviare,2014,0.25,GUAVIARE,0.024847517606317905,1.0,0.25,4.0
Huila,2014,0.10321509805126944,HUILA,0.0305849857924782,1.391304347826087,0.4444444444444444,27.0
Magdalena,2014,0.07103292418132671,MAGDALENA,0.033375645385512194,1.0,0.6,30.0
